book_number	chapter	verse	text
60	13	21	I wszystkie miasta na równinie oraz całe królestwo Sichona, króla Amorytów, który królował w Cheszbonie, a którego Mojżesz zabił tak jak książąt Midianu: Ewi, Rekem, Sur, Chur, Reba, książęta Sichona zamieszkali w tej ziemi.
60	13	22	I wróżbitę Balaama, syna Beora, wraz z innymi zabitymi synowie Izraela zabili mieczem.
60	13	23	Granicą synów Rubena był Jordan ze swymi granicami. Oto dziedzictwo synów Rubena według ich rodzin, miast i przyległych do nich wsi.
60	13	24	Mojżesz dał też dziedzictwo pokoleniu Gada, synom Gada według ich rodzin.
60	13	25	A ich granice obejmowały Jazer i wszystkie miasta Gileadu oraz połowę ziemi synów Ammona aż do Aroeru leżącego naprzeciw Rabby;
60	13	26	I od Cheszbonu aż do Ramat-Mispa i Betonim oraz od Machanaim aż do granicy Debiru.
60	13	27	W dolinie zaś: Bet-Haram, Bet-Nimra, Sukkot i Safon, resztę królestwa Sichona, króla Cheszbonu, Jordan i jego pogranicze aż do końca morza Kinneret po wschodniej stronie Jordanu.
60	13	28	Oto dziedzictwo synów Gada według ich rodzin, miast i przyległych do nich wsi.
60	13	29	Mojżesz dał też posiadłość połowie pokolenia Manassesa; przypadła ona połowie pokolenia synów Manassesa według ich rodzin.
60	13	30	Ich granica była od Machanaim, obejmowała cały Baszan i całe królestwo Oga, króla Baszanu oraz wszystkie wsie Jaira, które są w Baszanie, sześćdziesiąt miast.
60	13	31	Połowę Gileadu, Asztarot i Erdei, miasta królestwa Oga w Baszanie, dał synom Makira, syna Manassesa, a ściśle – połowie synów Makira według ich rodzin.
60	13	32	Oto posiadłości, które Mojżesz podzielił na polach Moabu za Jordanem, naprzeciw Jerycha na wschodzie.
60	13	33	Lecz pokoleniu Lewiego Mojżesz nie dał dziedzictwa, gdyż PAN, Bóg Izraela, sam jest ich dziedzictwem, jak im to powiedział.
60	14	1	A oto co synowie Izraela odziedziczyli w ziemi Kanaan, co przydzielili im jako dziedzictwo kapłan Eleazar i Jozue, syn Nuna, oraz naczelnicy wśród ojców pokoleń synów Izraela.
60	14	2	Ich dziedzictwa dokonano za pomocą losów, jak PAN rozkazał przez Mojżesza, dla dziewięciu i pół pokolenia.
60	14	3	Gdyż Mojżesz dał dziedzictwo dwom pokoleniom i połowie pokolenia za Jordanem, ale Lewitom nie dał dziedzictwa wśród nich.
60	14	4	Synowie Józefa stanowili bowiem dwa pokolenia: Manassesa i Efraima. Lewitom więc nie dano udziału w ziemi oprócz miast do zamieszkania z przyległymi do nich pastwiskami dla ich stad i dobytku.
60	14	5	Jak PAN rozkazał Mojżeszowi, tak postąpili synowie Izraela i podzielili ziemię.
60	14	6	Wtedy synowie Judy przyszli do Jozuego w Gilgal i powiedział do niego Kaleb, syn Jefunnego, Kenizzyta: Ty wiesz, co PAN powiedział Mojżeszowi, mężowi Boga, o mnie i o tobie w Kadesz-Barnea.
60	14	7	Miałem czterdzieści lat, gdy Mojżesz, sługa PANA, posłał mnie z Kadesz-Barnea na wybadanie ziemi i przyniosłem mu wiadomość zgodnie z tym, co miałem w sercu.
60	14	8	Lecz moi bracia, którzy chodzili ze mną, zatrwożyli serce ludu. Ja zaś poszedłem całkowicie za PANEM, swoim Bogiem.
60	14	9	W tym dniu Mojżesz przysiągł: Zaprawdę, ziemia, którą deptała twoja noga, stanie się dziedzictwem twoim i twoich synów na wieki, ponieważ całkowicie poszedłeś za PANEM, moim Bogiem.
60	14	10	A teraz oto PAN zachował mnie przy życiu, jak powiedział; już minęło czterdzieści pięć lat od tego czasu, kiedy PAN powiedział to do Mojżesza, gdy Izraelici wędrowali po pustyni. I oto mam dziś osiemdziesiąt pięć lat;
60	14	11	A jeszcze dziś jestem tak silny, jak byłem w tym dniu, gdy Mojżesz mnie wysłał. Jaka wtedy była moja siła, taka jest teraz moja siła do wojny, by wyruszać i wracać.
60	14	12	Teraz więc daj mi tę górę, o której PAN powiedział w owym dniu. Sam bowiem słyszałeś tego dnia, że tam są Anakici, a miasta są wielkie i warowne. Jeśli PAN będzie ze mną, wypędzę ich, jak mi PAN obiecał.
60	14	13	I Jozue błogosławił mu, i dał Kalebowi, synowi Jefunnego, Hebron w dziedzictwo.
60	14	14	Dlatego Hebron stał się dziedzictwem Kaleba, syna Jefunnego Kenizzyty, aż do dziś, bo całkowicie poszedł za PANEM, Bogiem Izraela.
60	14	15	A Hebron zwano wcześniej Kiriat-Arba. Arba był wielkim człowiekiem wśród Anakitów. A ziemia zaznała pokoju od wojny.
60	15	1	Taki był los pokolenia synów Judy według ich rodzin: aż do granic Edomu przy pustkowiu Cin na południu sięgał kraniec granicy południowej.
60	15	2	A ich granica południowa biegła od krańca Morza Słonego, od zatoki zwróconej ku południowi.
60	15	3	I biegła od południa, ku Maale-Akrabbim, i ciągnęła się aż do Cin; a wznosząc się na południu do Kadesz-Barnea, przebiegała do Chesronu, i wznosiła się do Addary, i skręcała do Karka.
60	15	4	Stamtąd przechodziła do Asmon i dochodziła do rzeki Egiptu, a kończyła się przy morzu. Taka będzie wasza granica na południu.
60	15	5	Granicą zaś od wschodu było Morze Słone aż do końca Jordanu, a granica północna była od zatoki morskiej przy ujściu Jordanu.
60	15	6	Granica ciągnęła się do Bet-Chogla i biegła od północy aż do Bet-Araba; stamtąd granica wznosiła się do kamienia Bohana, syna Rubena.
60	15	7	Następnie granica wznosiła się do Debiru od doliny Akor i zwracała się ku północy do Gilgal leżącego naprzeciw wzniesienia Adummim, położonego na południe od rzeki. Dalej granica ciągnęła się do wód En-Szemesz i kończyła się przy En-Rogiel.
60	15	8	Dalej granica wznosiła się doliną syna Hinnom do stoku Jebusyty od południa, czyli do Jerozolimy. Stamtąd wznosiła się na szczyt góry położonej naprzeciw doliny Hinnom na zachodzie i na krańcu doliny Refaimitów na północy.
60	15	9	Potem granica skręcała od szczytu góry aż do źródła wody Neftoach i biegła aż do miast góry Efron; dalej ciągnęła się do Baala, czyli Kiriat-Jearim.
60	15	10	Następnie granica skręcała od Baala na zachodzie do góry Seir i przechodziła do zbocza góry Jearim od północy, czyli Kesalon, potem schodziła do Bet-Szemesz i przechodziła do Timny.
60	15	11	Później granica wychodziła do zbocza Ekronu na północy i skręcała do Szikronu, i przebiegała przez górę Baala; stamtąd wychodziła do Jabneel i kończyła się przy morzu.
60	15	12	A granicą zachodnią było Morze Wielkie i jego wybrzeże. Oto granica synów Judy dokoła według ich rodzin.
60	15	13	Kalebowi zaś, synowi Jefunnego, dał Jozue dział pośród synów Judy, jak PAN nakazał Jozuemu, miasto Arba, ojca Anaka, czyli Hebron.
60	15	14	I Kaleb wypędził stamtąd trzech synów Anaka: Szeszaja i Achimana, i Talmaja, potomków Anaka.
60	15	15	Stamtąd wyruszył przeciwko mieszkańcom Debiru, które dawniej nazywało się Kiriat-Sefer.
60	15	16	I Kaleb powiedział: Kto pobije Kiriat-Sefer i zdobędzie je, temu dam swoją córkę Aksę za żonę.
60	15	17	I zdobył je Otniel, syn Kenaza, brata Kaleba; i dał mu swoją córkę Aksę za żonę.
60	15	18	A gdy ona przyszła do niego, namawiała go, aby prosił jej ojca o pole. Kiedy zsiadła z osła, Kaleb zapytał ją: Czego sobie życzysz?
60	15	19	A ona odpowiedziała: Daj mi błogosławieństwo; skoro dałeś mi ziemię południową, daj mi też źródła wód. I dał jej źródła górne i źródła dolne.
60	15	20	Oto dziedzictwo pokolenia synów Judy według ich rodzin.
60	15	21	Miastami granicznymi pokolenia synów Judy w stronę granicy Edomu na południu były: Kabseel, Eder, Jagur;
60	15	22	Kina, Dimona, Adada;
60	15	23	Kedesz, Chasor, Jetnan;
60	15	24	Zif, Telam, Bealot;
60	15	25	Chasor-Chadatta i Keriot-Chesron, czyli Chasor;
60	15	26	Amam, Szema, Molada;
60	15	27	Hasar-Gadda, Cheszmon, Bet-Pelet;
60	15	28	Chasar-Szual, Beer-Szeba, Biziota;
60	15	29	Baala, Ijjim, Esem;
60	15	30	Eltolad, Kesil, Chorma;
60	15	31	Siklag, Madmana, Sansanna;
60	15	32	Lebaot, Szilchim, Ain i Rimmon. Wszystkich miast było dwadzieścia dziewięć z przyległymi do nich wioskami.
60	15	33	Na nizinie: Esztaol, Sorea, Aszna;
60	15	34	Zanoach, En-Gannim, Tappuach, Enam;
60	15	35	Jarmut, Adullam, Soko, Azeka;
60	15	36	Szaaraim, Aditaim, Gedera i Gederotaim: czternaście miast wraz z przyległymi do nich wioskami.
60	15	37	Senan, Chadasza, Migdal-Gad;
60	15	38	Dilan, Mispe, Jokteel;
60	15	39	Lakisz, Boskat, Eglon;
60	15	40	Kabon, Lachmas, Kitlisz;
60	15	41	Gederot, Bet-Dagon, Naama i Makkeda: szesnaście miast wraz z przyległymi do nich wioskami.
60	15	42	Libna, Eter, Aszan;
60	15	43	Jeftach, Aszna, Nesib;
60	15	44	Keila, Akzib i Maresza: dziewięć miast wraz z przyległymi do nich wioskami.
60	15	45	Ekron i przyległe do niego miasteczka i wioski;
60	15	46	Od Ekronu aż do morza wszystkie miasta, które leżą w pobliżu Aszdodu, i przyległe do nich wioski;
60	15	47	Aszdod i przyległe do niego miasteczka i wioski, Gaza i przyległe do niej miasteczka i wioski, aż do rzeki Egiptu i Morza Wielkiego, które jest granicą.
60	15	48	A w górach: Szamir, Jattir, Soko;
60	15	49	Danna, Kiriat-Sanna, czyli Debir;
60	15	50	Anab, Esztemo, Anim;
60	15	51	Goszen, Cholon i Gilo: jedenaście miast wraz z przyległymi do nich wioskami.
60	15	52	Arab, Duma, Eszan;
60	15	53	Janum, Bet-Tappuach, Afeka;
60	15	54	Chumta, Kiriat-Arba, czyli Hebron, Sijor: dziewięć miast wraz z przyległymi do nich wioskami.
60	15	55	Maon, Karmel, Zif, Jutta;
60	15	56	Jizreel, Jokdeam, Zanoach;
60	15	57	Kain, Gibea i Timna: dziesięć miast wraz z przyległymi do nich wioskami.
60	15	58	Chalchul, Bet-Sur, Gedor;
60	15	59	I Maarat, Bet-Anot i Eltekon: sześć miast wraz z przyległymi do nich wioskami.
60	15	60	Kiriat-Baal, czyli Kiriat-Jearim i Rabba: dwa miasta wraz z przyległymi do nich wioskami.
60	15	61	A na pustyni: Bet-Araba, Middin, Sekaka;
60	15	62	Nibszan, miasto Soli i En-Gedi: sześć miast wraz z przyległymi do nich wioskami.
60	15	63	Lecz Jebusytów, mieszkańców Jerozolimy, synowie Judy nie mogli wypędzić; dlatego Jebusyci mieszkają z synami Judy w Jerozolimie aż do dziś.
60	16	1	A los synów Józefa przypadł od Jordanu przy Jerychu do wód Jerycha na wschodzie, do pustyni, która rozciąga się od Jerycha przez górę Betel;
60	16	2	Od Betel biegnie do Luz i dalej do granic Archy, do Atarot.
60	16	3	Potem ciągnie się ku zachodowi do granicy Jaflety, aż do granicy dolnego Bet-Choron i aż do Gezer, i kończy się przy morzu.
60	16	4	Tak więc synowie Józefa, Manasses i Efraim, wzięli dziedzictwo.
60	16	5	A granica synów Efraima według ich rodzin – granica ich dziedzictwa na wschodzie – była od Atarot-Addar aż do górnego Bet-Choron.
60	16	6	I ta granica biegła w kierunku morza do Mikmetat na północy, potem skręcała na wschód do Taanat-Szilo i przechodziła obok jej wschodniej strony aż do Janocha;
60	16	7	I ciągnęła się od Janocha do Atarot i Naarat, i dochodziła do Jerycha, a kończyła się przy Jordanie.
60	16	8	Od Tappuach granica biegła na zachód do potoku Kana, a kończyła się przy morzu. Takie było dziedzictwo pokolenia synów Efraima według ich rodzin.
60	16	9	Synowie Efraima mieli też wydzielone miasta pośrodku dziedzictwa synów Manassesa – wszystkie te miasta wraz z przyległymi do nich wioskami.
60	16	10	I nie wygnali Kananejczyków, mieszkających w Gezer. I mieszkają Kananejczycy pośród Efraimitów aż do dziś, i stali się sługami składającymi daninę.
60	17	1	Los przypadł też pokoleniu Manassesa, bo był on pierworodnym Józefa. Przypadł Makirowi, pierworodnemu Manassesa, ojcu Gileada, a ponieważ był wojownikiem, otrzymał Gilead i Baszan.
60	17	2	Dział otrzymali też inni synowie Manassesa według ich rodzin: synowie Abiezera, synowie Cheleka, synowie Asriela, synowie Sychema, synowie Chefera i synowie Szemidy. Ci byli synami Manassesa, syna Józefa – mężczyźni według ich rodzin.
60	17	3	Lecz Selofchad, syn Chefera, syna Gileada, syna Makira, syna Manassesa, nie miał synów, tylko córki. Oto imiona jego córek: Machla, Noa, Chogla, Milka i Tirsa.
60	17	4	Przyszły one przed kapłana Eleazara, przed Jozuego, syna Nuna, oraz przed naczelników i powiedziały: PAN rozkazał Mojżeszowi, aby dał nam dziedzictwo pośród naszych braci; i Jozue dał im zgodnie z rozkazem PANA dziedzictwo pośród braci ich ojca.
60	17	5	I przypadło Manassesowi dziesięć działów oprócz ziemi Gilead i Baszan, które były za Jordanem.
60	17	6	Córki Manassesa otrzymały bowiem dziedzictwo pośród jego synów, a ziemia Gilead przypadła pozostałym synom Manassesa.
60	17	7	I granica Manassesa ciągnęła się od Aszera do Michmetat, które leży naprzeciw Szechem, a dalej biegła na prawo do mieszkańców w En-Tappuach.
60	17	8	Ziemia Tappuach należała do Manassesa, ale Tappuach na granicy Manassesa należało do synów Efraima.
60	17	9	Granica ta biegła do potoku Kana, na południe od tego potoku. Te miasta Efraimitów leżą wśród miast Manassesa, ale granica Manassesa biegła od północy tego potoku, a kończyła się przy morzu.
60	17	10	Na południu był dział Efraima, a na północy Manassesa, a jego granicą było morze. Z Aszerem graniczy na północy, a z Issacharem na wschodzie.
60	17	11	I Manasses posiadał w działach Issachara i Aszera Bet-Szean i przyległe do niego miasteczka, Jibleam i przyległe do niego miasteczka, mieszkańców Dor i przyległe do niego miasteczka, mieszkańców Endor i przyległe do niego miasteczka, mieszkańców Tanaku i przyległe do niego miasteczka oraz mieszkańców Megiddo i przyległe do niego miasteczka – trzy okręgi.
60	17	12	Lecz synowie Manassesa nie mogli wypędzić z tych miast ich mieszkańców, dlatego Kananejczycy dalej mieszkali w tej ziemi.
60	17	13	A gdy synowie Izraela wzmocnili się, kazali Kananejczykom płacić daninę, ale nie wypędzili ich całkowicie.
60	17	14	Wtedy synowie Józefa powiedzieli do Jozuego: Dlaczego dałeś nam w dziedzictwo jeden los i jeden dział? Jesteśmy przecież ludem wielkim i PAN dotychczas nam błogosławił.
60	17	15	I Jozue odpowiedział im: Jeśli jesteście ludem wielkim, idźcie do lasu i wykarczujcie tam sobie miejsce w ziemi Peryzzytów i Refaitów, skoro za ciasno jest wam na górze Efraim.
60	17	16	Synowie Józefa odpowiedzieli: Góra nam nie wystarczy, a wszyscy Kananejczycy, którzy mieszkają w dolinach, mają żelazne rydwany, zarówno ci, którzy mieszkają w Bet-Szean i w przyległych do niego miasteczkach, jak i ci, którzy mieszkają w dolinie Jizreel.
60	17	17	Wtedy Jozue powiedział do domu Józefa, do Efraima i Manassesa: Jesteś ludem wielkim i twoja moc jest wielka, nie będziesz miał tylko jednego losu;
60	17	18	Lecz otrzymasz górę; a że tam jest las, to go wykarczujesz i będziesz miał jego granice. Wypędzisz bowiem Kananejczyków, choć mają żelazne rydwany i są potężni.
60	18	1	Wtedy całe zgromadzenie synów Izraela zebrało się w Szilo i wznieśli tam Namiot Zgromadzenia, gdyż ziemia została przez nich opanowana.
60	18	2	A pozostało wśród synów Izraela siedem pokoleń, którym nie przydzielono ich dziedzictwa.
60	18	3	Wtedy Jozue powiedział do synów Izraela: Jak długo będziecie zwlekać z tym, aby wejść i posiąść ziemię, którą dał wam PAN, Bóg waszych ojców?
60	18	4	Wybierzcie spośród siebie po trzech mężczyzn z każdego pokolenia, których poślę, aby obeszli ziemię i opisali ją według ich dziedzictwa, a potem powrócą do mnie.
60	18	5	I podzielą ją na siedem części: Juda pozostanie w swych granicach na południu, a dom Józefa pozostanie w swych granicach na północy.
60	18	6	Sporządźcie więc opis ziemi, dzieląc ją na siedem części, i przynieście go tu do mnie, a ja rzucę dla was losy tu przed PANEM, naszym Bogiem.
60	18	7	Lewici bowiem nie mają działu pośród was, gdyż ich dziedzictwem jest kapłaństwo PANA; a Gad, Ruben i połowa pokolenia Manassesa otrzymali swe dziedzictwa po wschodniej stronie Jordanu, które dał im Mojżesz, sługa PANA.
60	18	8	Wtedy ci mężczyźni wstali i poszli, a Jozue nakazał tym, którzy szli, aby opisali ziemię: Idźcie i obejdźcie ziemię, i opiszcie ją, a potem wróćcie do mnie, a ja rzucę dla was losy przed PANEM tu, w Szilo.
60	18	9	Odeszli więc ci mężczyźni i obchodzili ziemię, i opisali ją w księdze według miast, dzieląc na siedem części; potem wrócili do Jozuego, do obozu w Szilo.
60	18	10	I Jozue rzucił dla nich losy w Szilo przed PANEM, i tam podzielił Jozue ziemię synom Izraela według ich przydziałów.
60	18	11	I padł los dla pokolenia synów Beniamina według ich rodzin, a granica ich losu wypadła między synami Judy a synami Józefa.
60	18	12	Ich granica po stronie północnej zaczynała się od Jordanu, biegła na północne zbocze Jerycha, ciągnęła się przez góry na zachód i kończyła się przy pustyni Bet-Awen.
60	18	13	A stamtąd granica biegła do Luz, od strony południowej Luz, czyli Betel, a schodziła do Atarot-Addar pod górę, która leży na południe od dolnego Bet-Choron.
60	18	14	Potem granica skręcała obok morza na południe od góry położonej naprzeciw Bet-Choron na południu, i kończyła się w Kiriat-Baal, czyli Kiriat-Jearim, mieście synów Judy. To jest strona zachodnia.
60	18	15	Strona zaś południowa zaczynała się od końca Kiriat-Jearim; następnie granica biegła na zachód i dochodziła do źródła wód Neftoach.
60	18	16	I granica ta ciągnęła się do końca góry położonej naprzeciw doliny syna Hinnom, leżącej w dolinie Refaim na północy, i schodziła do doliny Hinnom po stronie Jebus na południe, i stamtąd biegła do źródła Rogiel.
